test_day,gain_value,loss_value,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg
175.0,109.75,33.7,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,2.0,8.0,0.0,353.0,135.0,183.0,11.0
176.0,44.45,503.1,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,40.0,2.0,4.0,0.0,339.0,118.0,150.0,9.0
177.0,73.75,653.2499999999999,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,43.0,3.0,1.0,0.0,330.0,119.0,173.0,11.0
178.0,493.8,429.15,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,48.0,6.0,1.0,0.0,340.0,140.0,150.0,6.0
179.0,167.2,40.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,7.0,5.0,0.0,334.0,127.0,151.0,10.0
180.0,1070.65,482.6,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,41.0,6.0,4.0,0.0,333.0,138.0,158.0,10.0
181.0,385.8,128.05,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,50.0,3.0,4.0,0.0,302.0,109.0,117.0,9.0
182.0,192.3,261.45,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,54.0,0.0,2.0,0.0,308.0,134.0,175.0,9.0
183.0,1610.3,871.1,7.0,1.0,2.0,0.0,4.0,4.0,1.0,0.0,77.0,10.0,5.0,0.0,646.0,299.0,677.0,16.0
184.0,482.3500000000001,585.95,9.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,67.0,15.0,3.0,0.0,679.0,315.0,175.0,13.0
185.0,441.0,944.0,5.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,72.0,12.0,2.0,0.0,632.0,258.0,177.0,9.0
186.0,176.5,326.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,6.0,3.0,0.0,530.0,194.0,162.0,7.0
187.0,156.35,221.2,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,43.0,2.0,3.0,0.0,342.0,175.0,174.0,9.0
188.0,87.15,230.05,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,3.0,3.0,0.0,347.0,122.0,161.0,12.0
189.0,124.19999999999999,240.79999999999998,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,55.0,5.0,2.0,0.0,303.0,138.0,148.0,10.0
190.0,1162.45,421.69999999999993,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,54.0,3.0,4.0,0.0,331.0,147.0,179.0,15.0
191.0,148.7,290.04999999999995,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,47.0,5.0,3.0,0.0,311.0,139.0,169.0,10.0
192.0,35.2,263.65,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,2.0,2.0,0.0,324.0,115.0,159.0,11.0
193.0,85.15,705.8,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,50.0,2.0,3.0,0.0,310.0,145.0,145.0,10.0
194.0,132.65,732.5,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,43.0,1.0,3.0,0.0,335.0,128.0,181.0,11.0
195.0,747.0999999999999,438.40000000000003,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,64.0,3.0,2.0,0.0,349.0,138.0,155.0,18.0
196.0,458.0,361.35,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,48.0,1.0,2.0,0.0,360.0,164.0,194.0,13.0
197.0,727.35,463.65,1.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,58.0,1.0,4.0,0.0,344.0,142.0,159.0,21.0
198.0,673.65,52.7,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,4.0,4.0,0.0,336.0,143.0,157.0,13.0
199.0,141.05,238.10000000000002,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,48.0,7.0,0.0,0.0,359.0,166.0,155.0,13.0
200.0,388.6,280.8,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,56.0,3.0,2.0,0.0,361.0,138.0,164.0,11.0
201.0,63.75,444.4,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,50.0,4.0,4.0,0.0,366.0,123.0,175.0,12.0
202.0,431.65000000000003,262.85,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,61.0,1.0,5.0,0.0,341.0,137.0,185.0,13.0
203.0,455.2,270.1,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,47.0,3.0,3.0,0.0,322.0,125.0,146.0,11.0
204.0,825.75,450.05000000000007,5.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,56.0,1.0,3.0,0.0,331.0,128.0,156.0,14.0
205.0,96.55000000000001,189.64999999999998,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,5.0,2.0,0.0,341.0,119.0,144.0,13.0
206.0,111.9,426.85,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,59.0,5.0,3.0,0.0,330.0,146.0,175.0,12.0
207.0,368.9,432.65,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,53.0,3.0,3.0,0.0,327.0,135.0,154.0,12.0
208.0,186.39999999999998,257.35,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,42.0,4.0,2.0,0.0,329.0,131.0,163.0,11.0
209.0,438.45,9.3,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,5.0,5.0,0.0,344.0,151.0,159.0,11.0
210.0,700.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,2.0,7.0,0.0,333.0,128.0,159.0,10.0
211.0,554.75,125.8,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,57.0,4.0,1.0,0.0,332.0,131.0,169.0,13.0
212.0,46.8,317.9,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,44.0,2.0,7.0,0.0,342.0,140.0,166.0,9.0
213.0,1967.3000000000002,1667.8499999999997,7.0,3.0,1.0,0.0,11.0,4.0,3.0,1.0,62.0,4.0,0.0,0.0,648.0,297.0,679.0,10.0
214.0,0.0,340.34999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,55.0,12.0,1.0,0.0,634.0,320.0,144.0,12.0
215.0,955.3,775.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,79.0,9.0,7.0,0.0,639.0,265.0,166.0,18.0
216.0,389.74999999999994,744.4499999999999,10.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,67.0,8.0,3.0,0.0,504.0,180.0,152.0,15.0
217.0,174.05,274.7,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,51.0,0.0,3.0,0.0,317.0,127.0,165.0,8.0
218.0,198.7,119.75,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,4.0,4.0,0.0,315.0,143.0,172.0,11.0
219.0,747.45,164.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,48.0,4.0,5.0,0.0,324.0,151.0,168.0,6.0
220.0,655.7500000000001,333.54999999999995,4.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,45.0,3.0,3.0,0.0,310.0,117.0,158.0,15.0
221.0,91.05000000000001,101.64999999999999,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,51.0,5.0,3.0,0.0,287.0,139.0,145.0,13.0
222.0,34.0,325.95,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,6.0,3.0,0.0,313.0,120.0,152.0,10.0
223.0,240.95,220.65,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,52.0,3.0,3.0,0.0,333.0,132.0,170.0,10.0
224.0,55.35,985.3999999999999,3.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,49.0,1.0,2.0,0.0,338.0,161.0,163.0,12.0
225.0,374.20000000000005,415.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,44.0,3.0,6.0,0.0,331.0,133.0,172.0,7.0
226.0,31.450000000000003,270.65,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,45.0,1.0,2.0,0.0,340.0,135.0,165.0,10.0
227.0,1613.9,53.599999999999994,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,52.0,4.0,5.0,0.0,340.0,124.0,188.0,8.0
228.0,157.7,646.55,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,47.0,3.0,2.0,0.0,326.0,114.0,159.0,13.0
229.0,159.95,447.35,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,54.0,1.0,2.0,0.0,306.0,133.0,144.0,7.0
230.0,75.5,306.6,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,55.0,3.0,4.0,0.0,320.0,136.0,147.0,7.0
231.0,75.05,393.85,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,55.0,0.0,3.0,0.0,336.0,126.0,174.0,10.0
232.0,0.0,487.9,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,45.0,2.0,5.0,0.0,376.0,155.0,158.0,14.0
233.0,0.0,349.15,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,62.0,4.0,3.0,0.0,303.0,148.0,117.0,11.0
234.0,188.4,602.8,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,62.0,0.0,4.0,0.0,354.0,132.0,150.0,7.0
235.0,552.9,717.8,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,42.0,2.0,2.0,0.0,320.0,130.0,153.0,12.0
236.0,154.45,399.7,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,52.0,2.0,6.0,0.0,352.0,122.0,170.0,20.0
237.0,71.44999999999999,123.25,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,53.0,2.0,2.0,0.0,305.0,141.0,147.0,10.0
238.0,2300.5,203.35,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,61.0,8.0,1.0,0.0,321.0,119.0,151.0,13.0
239.0,197.7,506.65000000000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0,3.0,2.0,0.0,334.0,147.0,150.0,7.0
240.0,461.45000000000005,190.55,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,55.0,1.0,2.0,0.0,325.0,121.0,155.0,12.0
241.0,213.55,135.85000000000002,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,5.0,1.0,0.0,329.0,158.0,154.0,12.0
242.0,107.45,882.2,4.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,40.0,2.0,4.0,0.0,335.0,151.0,159.0,10.0
243.0,379.1,164.45,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,50.0,2.0,7.0,0.0,349.0,136.0,183.0,16.0
244.0,669.9499999999999,897.25,5.0,2.0,1.0,0.0,6.0,1.0,3.0,0.0,70.0,18.0,3.0,0.0,660.0,274.0,659.0,7.0
245.0,545.95,70.1,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,71.0,14.0,1.0,0.0,619.0,312.0,164.0,13.0
246.0,927.95,136.5,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,75.0,7.0,2.0,0.0,658.0,283.0,137.0,10.0
247.0,473.75,457.9,5.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,63.0,5.0,5.0,0.0,483.0,196.0,168.0,19.0
248.0,373.40000000000003,382.50000000000006,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,49.0,2.0,2.0,0.0,338.0,151.0,162.0,12.0
249.0,54.85,292.95000000000005,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,49.0,2.0,2.0,0.0,324.0,118.0,163.0,11.0
250.0,150.25,192.6,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,61.0,4.0,1.0,0.0,378.0,132.0,196.0,10.0
251.0,409.8,356.55,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,44.0,2.0,2.0,0.0,321.0,121.0,175.0,12.0
252.0,20.85,149.65,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,54.0,3.0,2.0,0.0,356.0,128.0,173.0,9.0
253.0,1092.2,337.05,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,48.0,1.0,2.0,0.0,381.0,133.0,149.0,10.0
254.0,175.3,284.55,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,50.0,2.0,1.0,0.0,314.0,112.0,155.0,13.0
255.0,419.4,538.7,5.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,62.0,8.0,6.0,0.0,323.0,152.0,174.0,12.0
256.0,456.79999999999995,421.34999999999997,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,47.0,1.0,5.0,0.0,355.0,129.0,153.0,15.0
257.0,227.35,34.4,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,3.0,5.0,0.0,352.0,131.0,168.0,17.0
258.0,311.8,246.95,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,52.0,5.0,1.0,0.0,395.0,162.0,178.0,12.0
259.0,509.2,45.8,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,62.0,5.0,4.0,0.0,377.0,117.0,161.0,17.0
260.0,319.1,397.79999999999995,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,55.0,5.0,0.0,0.0,357.0,146.0,190.0,13.0
261.0,609.8499999999999,675.0500000000001,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,55.0,1.0,6.0,0.0,318.0,151.0,160.0,11.0
262.0,167.05,269.29999999999995,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,50.0,3.0,2.0,0.0,337.0,134.0,185.0,9.0
263.0,90.55000000000001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,4.0,0.0,305.0,139.0,141.0,10.0
264.0,2321.8000000000006,399.95,8.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,60.0,2.0,5.0,0.0,365.0,149.0,172.0,15.0
265.0,232.7,498.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,52.0,2.0,0.0,0.0,316.0,131.0,165.0,20.0
266.0,301.3,142.15,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,46.0,2.0,4.0,0.0,327.0,133.0,169.0,14.0
267.0,210.15,380.25,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,41.0,2.0,3.0,0.0,341.0,142.0,158.0,9.0
268.0,542.0,692.5,3.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,53.0,4.0,6.0,0.0,367.0,123.0,185.0,10.0
269.0,648.9,96.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,48.0,3.0,4.0,0.0,321.0,118.0,166.0,12.0
270.0,133.64999999999998,747.1,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,64.0,6.0,6.0,0.0,357.0,141.0,167.0,9.0
271.0,140.65,544.45,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,41.0,4.0,3.0,0.0,323.0,124.0,144.0,11.0
272.0,245.5,531.2,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,56.0,4.0,5.0,0.0,333.0,142.0,148.0,11.0
273.0,1597.45,863.3500000000001,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,47.0,2.0,6.0,0.0,339.0,147.0,161.0,14.0
274.0,631.4,1337.1,6.0,2.0,1.0,0.0,7.0,2.0,2.0,1.0,66.0,12.0,2.0,0.0,639.0,281.0,679.0,4.0
275.0,408.65000000000003,740.25,7.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,71.0,10.0,2.0,0.0,619.0,296.0,150.0,7.0
276.0,1021.5499999999998,569.6000000000001,6.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,69.0,8.0,4.0,0.0,664.0,275.0,169.0,11.0
277.0,1033.35,472.6,3.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,67.0,4.0,1.0,0.0,486.0,184.0,165.0,11.0
278.0,115.4,690.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,46.0,2.0,2.0,0.0,337.0,126.0,167.0,7.0
279.0,1174.9,106.5,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,48.0,4.0,3.0,0.0,348.0,165.0,158.0,14.0
280.0,106.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0,0.0,292.0,109.0,151.0,8.0
281.0,1594.3000000000002,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,5.0,2.0,0.0,356.0,131.0,163.0,13.0
282.0,756.25,219.1,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,2.0,7.0,0.0,313.0,120.0,161.0,10.0
283.0,336.75,44.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,2.0,2.0,0.0,316.0,138.0,162.0,14.0
284.0,119.44999999999999,85.4,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,3.0,0.0,0.0,334.0,130.0,170.0,10.0
285.0,750.75,565.2,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,37.0,1.0,1.0,0.0,311.0,129.0,152.0,17.0
286.0,1060.65,317.45,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,68.0,5.0,1.0,0.0,338.0,130.0,142.0,12.0
287.0,492.35,296.59999999999997,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,56.0,3.0,6.0,0.0,336.0,137.0,188.0,9.0
288.0,394.24999999999994,531.35,4.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,53.0,3.0,5.0,0.0,278.0,148.0,145.0,8.0
289.0,835.6500000000001,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,2.0,0.0,329.0,126.0,168.0,12.0
290.0,782.45,177.3,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,54.0,4.0,2.0,0.0,336.0,134.0,152.0,10.0
291.0,931.5,260.65000000000003,4.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,58.0,3.0,0.0,0.0,344.0,143.0,172.0,13.0
292.0,71.3,865.0500000000001,3.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,55.0,2.0,1.0,0.0,337.0,133.0,155.0,10.0
293.0,337.2,495.4,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,50.0,1.0,0.0,0.0,310.0,119.0,168.0,15.0
294.0,206.95,27.15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,1.0,3.0,0.0,310.0,125.0,151.0,15.0
295.0,602.85,766.5000000000001,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,48.0,10.0,4.0,0.0,322.0,146.0,143.0,11.0
296.0,78.1,492.90000000000003,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.0,2.0,0.0,0.0,322.0,143.0,157.0,13.0
297.0,1074.3999999999999,425.8999999999999,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,46.0,3.0,4.0,0.0,332.0,130.0,176.0,8.0
298.0,576.0,604.9499999999999,5.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,51.0,6.0,4.0,0.0,319.0,141.0,155.0,14.0
299.0,875.15,297.6,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,42.0,3.0,8.0,0.0,320.0,158.0,158.0,10.0
300.0,600.2,594.0500000000001,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,56.0,4.0,2.0,0.0,321.0,158.0,148.0,10.0
301.0,468.35,254.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,42.0,1.0,3.0,0.0,369.0,127.0,155.0,7.0
302.0,121.5,461.94999999999993,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,50.0,2.0,1.0,0.0,311.0,119.0,146.0,11.0
303.0,80.85,84.75,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,5.0,5.0,0.0,347.0,147.0,164.0,6.0
304.0,111.8,81.9,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,53.0,3.0,3.0,0.0,355.0,127.0,157.0,8.0
305.0,11550.45,1018.2500000000001,1.0,0.0,5.0,0.0,5.0,4.0,1.0,1.0,72.0,17.0,18.0,0.0,709.0,254.0,663.0,13.0
306.0,6186.700000000001,609.7,4.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,68.0,10.0,18.0,1.0,676.0,258.0,164.0,18.0
307.0,1611.4,785.65,2.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,63.0,13.0,15.0,2.0,702.0,260.0,139.0,9.0
308.0,2943.6499999999996,577.5,1.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,50.0,9.0,15.0,1.0,537.0,183.0,141.0,11.0
309.0,353.54999999999995,249.55,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,57.0,4.0,9.0,3.0,354.0,122.0,155.0,13.0
310.0,796.6,244.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,63.0,4.0,22.0,4.0,340.0,121.0,158.0,10.0
311.0,1766.85,380.5,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,61.0,5.0,16.0,2.0,352.0,140.0,154.0,13.0
312.0,2631.1,253.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,52.0,3.0,12.0,1.0,374.0,139.0,164.0,12.0
313.0,7955.8,347.3,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,45.0,2.0,13.0,1.0,317.0,143.0,156.0,6.0
314.0,3051.4,428.24999999999994,3.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,60.0,5.0,20.0,2.0,370.0,133.0,155.0,10.0
315.0,8669.0,13.6,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,4.0,11.0,0.0,304.0,151.0,167.0,12.0
316.0,1570.75,836.2,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,57.0,1.0,4.0,0.0,352.0,133.0,156.0,10.0
317.0,47.0,295.6,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,60.0,6.0,17.0,2.0,352.0,144.0,153.0,14.0
318.0,7696.15,288.7,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,58.0,2.0,20.0,4.0,383.0,146.0,166.0,4.0
319.0,0.0,374.3,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,56.0,4.0,19.0,1.0,344.0,143.0,153.0,8.0
320.0,1107.9,88.75,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,59.0,3.0,12.0,0.0,369.0,135.0,144.0,12.0
321.0,0.0,1055.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,48.0,5.0,6.0,3.0,343.0,140.0,161.0,13.0
322.0,0.0,271.09999999999997,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,56.0,6.0,10.0,0.0,331.0,136.0,130.0,14.0
323.0,20.4,88.3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,60.0,5.0,15.0,2.0,327.0,130.0,154.0,7.0
324.0,330.9,437.15,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,45.0,5.0,9.0,3.0,305.0,133.0,143.0,14.0
325.0,125.35,272.3,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,49.0,5.0,19.0,0.0,332.0,145.0,150.0,9.0
326.0,3878.85,87.35000000000001,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,59.0,8.0,17.0,2.0,341.0,130.0,145.0,8.0
327.0,1021.6,403.25000000000006,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,68.0,4.0,19.0,0.0,360.0,150.0,146.0,12.0
328.0,2081.05,366.6,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,64.0,2.0,12.0,1.0,338.0,133.0,158.0,11.0
329.0,3857.8500000000004,293.1,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,40.0,11.0,14.0,1.0,342.0,148.0,163.0,12.0
330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,12.0,2.0,309.0,125.0,164.0,13.0
331.0,1614.0,259.6,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,44.0,4.0,12.0,1.0,307.0,127.0,138.0,16.0
332.0,203.5,721.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,44.0,7.0,20.0,1.0,375.0,135.0,164.0,7.0
333.0,37.1,100.85,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,14.0,14.0,0.0,360.0,125.0,158.0,10.0
334.0,112.65,965.2,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,55.0,4.0,10.0,0.0,360.0,137.0,162.0,14.0
335.0,26.45,497.65000000000003,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,51.0,4.0,8.0,2.0,326.0,134.0,162.0,7.0
336.0,721.0,631.75,2.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,56.0,16.0,7.0,0.0,659.0,253.0,621.0,11.0
337.0,30.75,264.6,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,74.0,18.0,11.0,0.0,671.0,268.0,162.0,9.0
338.0,2590.0499999999997,414.29999999999995,3.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,50.0,12.0,16.0,0.0,698.0,271.0,162.0,14.0
339.0,98.35,828.25,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,63.0,15.0,11.0,0.0,542.0,193.0,150.0,9.0
340.0,0.0,215.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,3.0,7.0,0.0,354.0,137.0,156.0,17.0
341.0,277.25,133.75,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,53.0,9.0,21.0,1.0,351.0,149.0,171.0,20.0
342.0,41.6,469.6,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,52.0,4.0,18.0,0.0,344.0,145.0,158.0,15.0
343.0,1443.15,394.3500000000001,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,45.0,8.0,11.0,2.0,373.0,122.0,149.0,9.0
344.0,688.45,118.9,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,45.0,4.0,10.0,4.0,360.0,137.0,152.0,14.0
345.0,608.05,357.95,3.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,42.0,6.0,13.0,1.0,369.0,142.0,158.0,7.0
346.0,156.05,496.99999999999994,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,55.0,5.0,21.0,2.0,358.0,120.0,172.0,15.0
347.0,76.85,256.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,47.0,6.0,11.0,3.0,349.0,154.0,170.0,6.0
348.0,3952.2,52.2,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,54.0,4.0,16.0,0.0,378.0,128.0,168.0,10.0
349.0,884.05,228.39999999999998,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,62.0,4.0,19.0,4.0,395.0,131.0,162.0,19.0
350.0,28.5,63.4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,67.0,6.0,17.0,1.0,335.0,129.0,165.0,16.0
351.0,5675.15,523.85,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,52.0,5.0,15.0,1.0,356.0,135.0,157.0,6.0
